ongoingReturn,Rank,ResponseId,gainAll,returnAll,pathseries,r,stg,p,a,c,path,portfolio,unrealized,PlayerName,riskRelative,risk,riskRelativeAvg,phase,gain,phaseReturn,wealthALL,Treatment,roundSeries,priceSeries,assetsSeries,ongoingReturnSeries,phaseWealth,GainCalc,realizedReturnCalc,currWealth,a_diff
0.0,2,CRRA_3,,,4,2,0,245.0,0.0,2500.0,path31,0,0,Player 2,,,,regular,,,,,,,,,,0.0,,2500.0,0.0
0.0,1,CRRA_6,,,4,2,0,245.0,0.0,2500.0,path31,0,0,Player 1,,,,regular,,,,,,,,,,0.0,,2500.0,0.0
-2.0000000000000018,5,CRRA_-1,,,4,3,0,235.0,10.0,100.0,path31,6.382978723404253,2500.0,Player 5,,,,regular,,,,,,,,,,-50.0,,2450.0,0.0
-4.0000000000000036,4,CRRA_0,,,4,3,0,235.0,9.0,285.0,path31,0.0,2115.0,Player 4,,,,regular,,,,,,,,,,-100.0,,2400.0,9.0
0.0,3,CRRA_1,,,4,3,0,235.0,0.0,2500.0,path31,0,0,Player 3,,,,regular,,,,,,,,,,0.0,,2500.0,0.0
0.0,2,CRRA_3,,,4,3,0,235.0,0.0,2500.0,path31,0,0,Player 2,,,,regular,,,,,,,,,,0.0,,2500.0,0.0
0.0,1,CRRA_6,,,4,3,0,235.0,0.0,2500.0,path31,0,0,Player 1,,,,regular,,,,,,,,,,0.0,,2500.0,0.0
0.0,5,CRRA_-1,,,4,4,0,240.0,10.0,100.0,path31,4.166666666666674,2500.0,Player 5,,,,regular,,,,,,,,,,0.0,,2500.0,0.0
-2.200000000000002,4,CRRA_0,,,4,4,0,240.0,9.0,285.0,path31,-2.083333333333337,2115.0,Player 4,,,,regular,,,,,,,,,,-55.0,,2445.0,0.0
0.0,3,CRRA_1,,,4,4,0,240.0,1.0,2260.0,path31,0.0,240.0,Player 3,,,,regular,,,,,,,,,,0.0,,2500.0,1.0
0.0,2,CRRA_3,,,4,4,0,240.0,0.0,2500.0,path31,0,0,Player 2,,,,regular,,,,,,,,,,0.0,,2500.0,0.0
0.0,1,CRRA_6,,,4,4,0,240.0,0.0,2500.0,path31,0,0,Player 1,,,,regular,,,,,,,,,,0.0,,2500.0,0.0
-6.000000000000005,5,CRRA_-1,,,4,5,0,250.0,10.0,-150.0,path31,0.0,2500.0,Player 5,,,,regular,,,,,,,,,,-150.0,,2350.0,0.0
-7.599999999999996,4,CRRA_0,,,4,5,0,250.0,0.0,2310.0,path31,0,0,Player 4,,,,regular,,,,,,,,,,-190.0,,2310.0,-9.0
-0.6000000000000005,3,CRRA_1,,,4,5,0,250.0,0.0,2485.0,path31,0,0,Player 3,,,,regular,,,,,,,,,,-15.0,,2485.0,-1.0
0.0,2,CRRA_3,,,4,5,0,250.0,0.0,2500.0,path31,0,0,Player 2,,,,regular,,,,,,,,,,0.0,,2500.0,0.0
0.0,1,CRRA_6,,,4,5,0,250.0,0.0,2500.0,path31,0,0,Player 1,,,,regular,,,,,,,,,,0.0,,2500.0,0.0
-2.0000000000000018,5,CRRA_-1,,,4,6,0,260.0,10.0,-150.0,path31,-3.8461538461538436,2500.0,Player 5,,,,regular,,,,,,,,,,-50.0,,2450.0,0.0
-7.599999999999996,4,CRRA_0,,,4,6,0,260.0,9.0,-30.0,path31,0.0,2340.0,Player 4,,,,regular,,,,,,,,,,-190.0,,2310.0,9.0
-0.6000000000000005,3,CRRA_1,,,4,6,0,260.0,1.0,2225.0,path31,0.0,260.0,Player 3,,,,regular,,,,,,,,,,-15.0,,2485.0,1.0
0.0,2,CRRA_3,,,4,6,0,260.0,0.0,2500.0,path31,0,0,Player 2,,,,regular,,,,,,,,,,0.0,,2500.0,0.0
0.0,1,CRRA_6,,,4,6,0,260.0,0.0,2500.0,path31,0,0,Player 1,,,,regular,,,,,,,,,,0.0,,2500.0,0.0
4.0000000000000036,5,CRRA_-1,,,4,7,0,265.0,10.0,-50.0,path31,-5.660377358490565,2500.0,Player 5,,,,regular,,,,,,,,,,100.0,,2600.0,0.0
-2.200000000000002,4,CRRA_0,,,4,7,0,265.0,9.0,60.0,path31,-1.8867924528301883,2340.0,Player 4,,,,regular,,,,,,,,,,-55.0,,2445.0,0.0
0.0,3,CRRA_1,,,4,7,0,265.0,2.0,1970.0,path31,-0.9433962264150941,525.0,Player 3,,,,regular,,,,,,,,,,0.0,,2500.0,1.0
0.0,2,CRRA_3,,,4,7,0,265.0,1.0,2235.0,path31,0.0,265.0,Player 2,,,,regular,,,,,,,,,,0.0,,2500.0,1.0
0.0,1,CRRA_6,,,4,7,0,265.0,0.0,2500.0,path31,0,0,Player 1,,,,regular,,,,,,,,,,0.0,,2500.0,0.0
10.000000000000009,5,CRRA_-1,,,4,8,0,270.0,10.0,50.0,path31,-7.4074074074074066,2500.0,Player 5,,,,regular,,,,,,,,,,250.0,,2750.0,0.0
3.200000000000003,4,CRRA_0,,,4,8,0,270.0,9.0,150.0,path31,-3.703703703703709,2340.0,Player 4,,,,regular,,,,,,,,,,80.0,,2580.0,0.0
1.200000000000001,3,CRRA_1,,,4,8,0,270.0,2.0,1990.0,path31,-2.777777777777779,525.0,Player 3,,,,regular,,,,,,,,,,30.0,,2530.0,0.0
0.6000000000000005,2,CRRA_3,,,4,8,0,270.0,1.0,2245.0,path31,-1.851851851851849,265.0,Player 2,,,,regular,,,,,,,,,,15.0,,2515.0,0.0
0.0,1,CRRA_6,,,4,8,0,270.0,0.0,2500.0,path31,0,0,Player 1,,,,regular,,,,,,,,,,0.0,,2500.0,0.0
6.000000000000005,5,CRRA_-1,,,4,9,0,285.0,10.0,-200.0,path31,-12.28070175438597,2500.0,Player 5,,,,regular,,,,,,,,,,150.0,,2650.0,0.0
-0.40000000000000036,4,CRRA_0,,,4,9,0,285.0,9.0,-75.0,path31,-8.771929824561408,2340.0,Player 4,,,,regular,,,,,,,,,,-10.0,,2490.0,0.0
0.40000000000000036,3,CRRA_1,,,4,9,0,285.0,0.0,2510.0,path31,0,0,Player 3,,,,regular,,,,,,,,,,10.0,,2510.0,-2.0
0.20000000000000018,2,CRRA_3,,,4,9,0,285.0,0.0,2505.0,path31,0,0,Player 2,,,,regular,,,,,,,,,,5.0,,2505.0,-1.0
0.0,1,CRRA_6,,,4,9,0,285.0,0.0,2500.0,path31,0,0,Player 1,,,,regular,,,,,,,,,,0.0,,2500.0,0.0
4.0000000000000036,5,CRRA_-1,,,4,10,0,275.0,10.0,-150.0,path31,-9.090909090909093,2500.0,Player 5,,,,regular,,,,,,,,,,100.0,,2600.0,0.0
-2.200000000000002,4,CRRA_0,,,4,10,0,275.0,0.0,2445.0,path31,0,0,Player 4,,,,regular,,,,,,,,,,-55.0,,2445.0,-9.0
0.40000000000000036,3,CRRA_1,,,4,10,0,275.0,0.0,2510.0,path31,0,0,Player 3,,,,regular,,,,,,,,,,10.0,,2510.0,0.0
0.20000000000000018,2,CRRA_3,,,4,10,0,275.0,0.0,2505.0,path31,0,0,Player 2,,,,regular,,,,,,,,,,5.0,,2505.0,0.0
0.0,1,CRRA_6,,,4,10,0,275.0,0.0,2500.0,path31,0,0,Player 1,,,,regular,,,,,,,,,,0.0,,2500.0,0.0
-2.0000000000000018,5,CRRA_-1,,,4,11,0,290.0,10.0,-450.0,path31,-13.793103448275868,2500.0,Player 5,,,,regular,,,,,,,,,,-50.0,,2450.0,0.0
-2.200000000000002,4,CRRA_0,,,4,11,0,290.0,0.0,2445.0,path31,0,0,Player 4,,,,regular,,,,,,,,,,-55.0,,2445.0,0.0
0.40000000000000036,3,CRRA_1,,,4,11,0,290.0,0.0,2510.0,path31,0,0,Player 3,,,,regular,,,,,,,,,,10.0,,2510.0,0.0
0.20000000000000018,2,CRRA_3,,,4,11,0,290.0,0.0,2505.0,path31,0,0,Player 2,,,,regular,,,,,,,,,,5.0,,2505.0,0.0
0.0,1,CRRA_6,,,4,11,0,290.0,0.0,2500.0,path31,0,0,Player 1,,,,regular,,,,,,,,,,0.0,,2500.0,0.0
-4.0000000000000036,5,CRRA_-1,,,4,12,0,300.0,10.0,-600.0,path31,-16.666666666666664,2500.0,Player 5,,,,regular,,,,,,,,,,-100.0,,2400.0,0.0
-2.200000000000002,4,CRRA_0,,,4,12,0,300.0,0.0,2445.0,path31,0,0,Player 4,,,,regular,,,,,,,,,,-55.0,,2445.0,0.0
0.40000000000000036,3,CRRA_1,,,4,12,0,300.0,0.0,2510.0,path31,0,0,Player 3,,,,regular,,,,,,,,,,10.0,,2510.0,0.0
0.20000000000000018,2,CRRA_3,,,4,12,0,300.0,0.0,2505.0,path31,0,0,Player 2,,,,regular,,,,,,,,,,5.0,,2505.0,0.0
0.0,1,CRRA_6,,,4,12,0,300.0,0.0,2500.0,path31,0,0,Player 1,,,,regular,,,,,,,,,,0.0,,2500.0,0.0
-9.999999999999998,5,CRRA_-1,,,4,13,0,290.0,10.0,-650.0,path31,-13.793103448275868,2500.0,Player 5,,,,regular,,,,,,,,,,-250.0,,2250.0,0.0
-2.200000000000002,4,CRRA_0,,,4,13,0,290.0,0.0,2445.0,path31,0,0,Player 4,,,,regular,,,,,,,,,,-55.0,,2445.0,0.0
0.40000000000000036,3,CRRA_1,,,4,13,0,290.0,0.0,2510.0,path31,0,0,Player 3,,,,regular,,,,,,,,,,10.0,,2510.0,0.0
0.20000000000000018,2,CRRA_3,,,4,13,0,290.0,0.0,2505.0,path31,0,0,Player 2,,,,regular,,,,,,,,,,5.0,,2505.0,0.0
0.0,1,CRRA_6,,,4,13,0,290.0,0.0,2500.0,path31,0,0,Player 1,,,,regular,,,,,,,,,,0.0,,2500.0,0.0
-14.000000000000002,5,CRRA_-1,,,4,14,0,295.0,10.0,-800.0,path31,-15.254237288135597,2500.0,Player 5,,,,regular,,,,,,,,,,-350.0,,2150.0,0.0
-2.200000000000002,4,CRRA_0,,,4,14,0,295.0,0.0,2445.0,path31,0,0,Player 4,,,,regular,,,,,,,,,,-55.0,,2445.0,0.0
0.40000000000000036,3,CRRA_1,,,4,14,0,295.0,0.0,2510.0,path31,0,0,Player 3,,,,regular,,,,,,,,,,10.0,,2510.0,0.0
0.20000000000000018,2,CRRA_3,,,4,14,0,295.0,0.0,2505.0,path31,0,0,Player 2,,,,regular,,,,,,,,,,5.0,,2505.0,0.0
0.0,1,CRRA_6,,,4,14,0,295.0,0.0,2500.0,path31,0,0,Player 1,,,,regular,,,,,,,,,,0.0,,2500.0,0.0
-19.999999999999996,5,CRRA_-1,,,4,15,0,285.0,10.0,-850.0,path31,-12.28070175438597,2500.0,Player 5,,,,regular,,,,,,,,,,-500.0,,2000.0,0.0
-2.200000000000002,4,CRRA_0,,,4,15,0,285.0,0.0,2445.0,path31,0,0,Player 4,,,,regular,,,,,,,,,,-55.0,,2445.0,0.0
0.40000000000000036,3,CRRA_1,,,4,15,0,285.0,0.0,2510.0,path31,0,0,Player 3,,,,regular,,,,,,,,,,10.0,,2510.0,0.0
0.20000000000000018,2,CRRA_3,,,4,15,0,285.0,0.0,2505.0,path31,0,0,Player 2,,,,regular,,,,,,,,,,5.0,,2505.0,0.0
0.0,1,CRRA_6,,,4,15,0,285.0,0.0,2500.0,path31,0,0,Player 1,,,,regular,,,,,,,,,,0.0,,2500.0,0.0
-26.0,5,CRRA_-1,,,4,16,0,295.0,10.0,-1100.0,path31,-15.254237288135597,2500.0,Player 5,,,,regular,,,,,,,,,,-650.0,,1850.0,0.0
-2.200000000000002,4,CRRA_0,,,4,16,0,295.0,0.0,2445.0,path31,0,0,Player 4,,,,regular,,,,,,,,,,-55.0,,2445.0,0.0
0.40000000000000036,3,CRRA_1,,,4,16,0,295.0,0.0,2510.0,path31,0,0,Player 3,,,,regular,,,,,,,,,,10.0,,2510.0,0.0
0.20000000000000018,2,CRRA_3,,,4,16,0,295.0,0.0,2505.0,path31,0,0,Player 2,,,,regular,,,,,,,,,,5.0,,2505.0,0.0
0.0,1,CRRA_6,,,4,16,0,295.0,0.0,2500.0,path31,0,0,Player 1,,,,regular,,,,,,,,,,0.0,,2500.0,0.0
-28.000000000000004,5,CRRA_-1,,,4,17,0,290.0,10.0,-1100.0,path31,-13.793103448275868,2500.0,Player 5,,,,regular,,,,,,,,,,-700.0,,1800.0,0.0
-2.200000000000002,4,CRRA_0,,,4,17,0,290.0,0.0,2445.0,path31,0,0,Player 4,,,,regular,,,,,,,,,,-55.0,,2445.0,0.0
0.40000000000000036,3,CRRA_1,,,4,17,0,290.0,0.0,2510.0,path31,0,0,Player 3,,,,regular,,,,,,,,,,10.0,,2510.0,0.0
0.20000000000000018,2,CRRA_3,,,4,17,0,290.0,0.0,2505.0,path31,0,0,Player 2,,,,regular,,,,,,,,,,5.0,,2505.0,0.0
0.0,1,CRRA_6,,,4,17,0,290.0,0.0,2500.0,path31,0,0,Player 1,,,,regular,,,,,,,,,,0.0,,2500.0,0.0
-26.0,5,CRRA_-1,,,4,18,0,280.0,10.0,-950.0,path31,-10.71428571428571,2500.0,Player 5,,,,regular,,,,,,,,,,-650.0,,1850.0,0.0
-2.200000000000002,4,CRRA_0,,,4,18,0,280.0,0.0,2445.0,path31,0,0,Player 4,,,,regular,,,,,,,,,,-55.0,,2445.0,0.0
0.40000000000000036,3,CRRA_1,,,4,18,0,280.0,0.0,2510.0,path31,0,0,Player 3,,,,regular,,,,,,,,,,10.0,,2510.0,0.0
0.20000000000000018,2,CRRA_3,,,4,18,0,280.0,0.0,2505.0,path31,0,0,Player 2,,,,regular,,,,,,,,,,5.0,,2505.0,0.0
0.0,1,CRRA_6,,,4,18,0,280.0,0.0,2500.0,path31,0,0,Player 1,,,,regular,,,,,,,,,,0.0,,2500.0,0.0
-30.000000000000004,5,CRRA_-1,,,4,19,0,275.0,10.0,-1000.0,path31,-9.090909090909093,2500.0,Player 5,,,,regular,,,,,,,,,,-750.0,,1750.0,0.0
-2.200000000000002,4,CRRA_0,,,4,19,0,275.0,0.0,2445.0,path31,0,0,Player 4,,,,regular,,,,,,,,,,-55.0,,2445.0,0.0
0.40000000000000036,3,CRRA_1,,,4,19,0,275.0,0.0,2510.0,path31,0,0,Player 3,,,,regular,,,,,,,,,,10.0,,2510.0,0.0
0.20000000000000018,2,CRRA_3,,,4,19,0,275.0,0.0,2505.0,path31,0,0,Player 2,,,,regular,,,,,,,,,,5.0,,2505.0,0.0
0.0,1,CRRA_6,,,4,19,0,275.0,0.0,2500.0,path31,0,0,Player 1,,,,regular,,,,,,,,,,0.0,,2500.0,0.0
0.0,5,CRRA_-1,-250.0,-5.000000000000004,4,0,1,250.0,10.0,0.0,path32,0.0,2500.0,Player 5,,,,regular,-250.0,-9.999999999999998,4750.0,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]","[250.0, 235.0, 245.0, 235.0, 240.0, 250.0, 260.0, 265.0, 270.0, 285.0, 275.0, 290.0, 300.0, 290.0, 295.0, 285.0, 295.0, 290.0, 280.0, 275.0, 270.0, 255.0, 260.0, 255.0, 270.0, 275.0, 265.0, 250.0, 245.0, 260.0, 250.0, 255.0, 250.0, 255.0, 260.0, 270.0, 280.0, 270.0, 280.0, 295.0]","[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]","[0.0, -4.0, -6.0, -2.0, 0.0, -6.0, -2.0, 4.0, 10.0, 6.0, 4.0, -2.0, -4.0, -10.0, -14.0, -20.0, -26.0, -28.0, -26.0, -30.0, -34.0, -30.0, -26.0, -20.0, -16.0, -20.0, -26.0, -20.0, -22.0, -28.0, -24.0, -20.0, -26.0, -24.0, -20.0, -22.0, -16.0, -10.0, -4.0, -10.0]",2250.0,0.0,,2500.0,10.0
0.0,1,CRRA_0,50.0,1.0000000000000009,4,0,1,250.0,10.0,0.0,path32,0.0,2500.0,Player 4,,,,regular,50.0,2.0000000000000018,5050.0,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]","[250.0, 235.0, 245.0, 235.0, 240.0, 250.0, 260.0, 265.0, 270.0, 285.0, 275.0, 290.0, 300.0, 290.0, 295.0, 285.0, 295.0, 290.0, 280.0, 275.0, 270.0, 255.0, 260.0, 255.0, 270.0, 275.0, 265.0, 250.0, 245.0, 260.0, 250.0, 255.0, 250.0, 255.0, 260.0, 270.0, 280.0, 270.0, 280.0, 295.0]","[10.0, 0.0, 0.0, 9.0, 9.0, 0.0, 9.0, 9.0, 9.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 13.0, 13.0, 13.0, 0.0, 12.0, 0.0, 0.0, 12.0, 12.0, 0.0, 12.0, 12.0, 0.0, 11.0, 11.0, 11.0, 11.0]","[0.0, -4.0, -4.0, -4.0, -2.2, -7.6, -7.6, -2.2, 3.2, -0.4, -2.2, -2.2, -2.2, -2.2, -2.2, -2.2, -2.2, -2.2, -2.2, -2.2, -2.2, -2.2, -2.2, 5.6, 10.8, 5.6, -2.2, -2.2, -4.6, -4.6, -4.6, 0.2, -7.0, -7.0, -2.2, -4.6, -4.6, 2.0, 8.6, 2.0]",2550.0,0.0,,2500.0,10.0
0.0,2,CRRA_1,10.0,0.20000000000000018,4,0,1,250.0,0.0,2500.0,path32,0,0.0,Player 3,,,,regular,10.0,0.40000000000000036,5010.0,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]","[250.0, 235.0, 245.0, 235.0, 240.0, 250.0, 260.0, 265.0, 270.0, 285.0, 275.0, 290.0, 300.0, 290.0, 295.0, 285.0, 295.0, 290.0, 280.0, 275.0, 270.0, 255.0, 260.0, 255.0, 270.0, 275.0, 265.0, 250.0, 245.0, 260.0, 250.0, 255.0, 250.0, 255.0, 260.0, 270.0, 280.0, 270.0, 280.0, 295.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 3.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.0, 2.0, 2.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, -0.6, -0.6, 0.0, 1.2, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 1.0, 1.8, 0.6, 0.6, 0.6, 0.4, 0.4, 0.4, 0.4, -0.2, -0.2, 0.2, -0.2, -0.2, 0.4, 1.6, 0.4]",2510.0,0.0,,2500.0,0.0
0.0,4,CRRA_3,0.0,0.0,4,0,1,250.0,0.0,2500.0,path32,0,0.0,Player 2,,,,regular,0.0,0.0,5000.0,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]","[250.0, 235.0, 245.0, 235.0, 240.0, 250.0, 260.0, 265.0, 270.0, 285.0, 275.0, 290.0, 300.0, 290.0, 295.0, 285.0, 295.0, 290.0, 280.0, 275.0, 270.0, 255.0, 260.0, 255.0, 270.0, 275.0, 265.0, 250.0, 245.0, 260.0, 250.0, 255.0, 250.0, 255.0, 260.0, 270.0, 280.0, 270.0, 280.0, 295.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.6, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.0, 0.0, 0.0, 0.6, 0.0]",2500.0,0.0,,2500.0,0.0
0.0,3,CRRA_6,0.0,0.0,4,0,1,250.0,0.0,2500.0,path32,0,0.0,Player 1,,,,regular,0.0,0.0,5000.0,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]","[250.0, 235.0, 245.0, 235.0, 240.0, 250.0, 260.0, 265.0, 270.0, 285.0, 275.0, 290.0, 300.0, 290.0, 295.0, 285.0, 295.0, 290.0, 280.0, 275.0, 270.0, 255.0, 260.0, 255.0, 270.0, 275.0, 265.0, 250.0, 245.0, 260.0, 250.0, 255.0, 250.0, 255.0, 260.0, 270.0, 280.0, 270.0, 280.0, 295.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2500.0,0.0,,2500.0,0.0
-2.0000000000000018,5,CRRA_-1,-300.0,-6.000000000000005,4,1,1,260.0,10.0,-150.0,path32,-3.8461538461538436,2500.0,Player 5,,,,regular,-250.0,-9.999999999999998,4700.0,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]","[250.0, 235.0, 245.0, 235.0, 240.0, 250.0, 260.0, 265.0, 270.0, 285.0, 275.0, 290.0, 300.0, 290.0, 295.0, 285.0, 295.0, 290.0, 280.0, 275.0, 270.0, 255.0, 260.0, 255.0, 270.0, 275.0, 265.0, 250.0, 245.0, 260.0, 250.0, 255.0, 250.0, 255.0, 260.0, 270.0, 280.0, 270.0, 280.0, 295.0]","[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]","[0.0, -4.0, -6.0, -2.0, 0.0, -6.0, -2.0, 4.0, 10.0, 6.0, 4.0, -2.0, -4.0, -10.0, -14.0, -20.0, -26.0, -28.0, -26.0, -30.0, -34.0, -30.0, -26.0, -20.0, -16.0, -20.0, -26.0, -20.0, -22.0, -28.0, -24.0, -20.0, -26.0, -24.0, -20.0, -22.0, -16.0, -10.0, -4.0, -10.0]",2250.0,-50.0,,2450.0,0.0
